customerid,tenure,total_spend,last_interaction
47198,21,107,2
47199,51,812,29
47200,24,439,30
47201,47,438,4
47202,54,154,26
47203,41,680,4
47204,25,802,19
47205,1,431,5
47206,43,750,20
47207,51,711,1
47208,53,332,28
47209,43,547,30
47210,27,418,28
47211,49,850,29
47212,10,938,12
47213,52,984,22
47214,4,801,17
47215,26,901,7
47216,57,222,7
47217,16,653,1
47218,40,806,12
47219,30,928,26
47220,40,126,19
47221,33,111,18
47222,3,394,3
47223,49,713,21
47224,45,538,21
47225,28,641,3
47226,32,259,9
47227,60,740,30
47228,17,280,4
47229,34,711,26
47230,25,318,21
47231,19,425,5
47232,33,534,29
47233,52,991,7
47234,26,203,18
47235,60,465,24
47236,46,637,24
47237,34,510,25
47238,43,678,27
47239,55,360,5
47240,47,366,29
47241,22,108,5
47242,48,883,14
47243,27,543,8
47244,58,745,26
47245,55,983,15
47246,33,499,25
47247,5,373,8
47248,33,611,20
47249,40,652,18
47250,39,752,27
47251,37,622,7
47252,12,187,27
47253,33,496,9
47254,52,636,30
47255,38,234,24
47256,47,558,6
47257,52,907,20
47258,13,777,24
47259,32,549,11
47260,31,797,8
47261,49,433,20
47262,29,627,20
47263,43,340,29
47264,42,421,12
47265,32,284,6
47266,35,337,14
47267,41,591,24
47268,46,980,2
47269,58,346,25
47270,5,678,25
47271,34,399,17
47272,45,545,8
47273,21,113,18
47274,45,616,17
47275,52,411,16
47276,1,354,28
47277,13,310,7
47278,50,902,14
47279,20,557,21
47280,56,973,28
47281,24,506,18
47282,41,814,29
47283,59,153,7
47284,31,555,9
47285,28,271,20
47286,29,490,8
47287,59,228,3
47288,40,139,18
47289,57,950,11
47290,45,211,1
47291,51,859,5
47292,40,461,8
47293,24,342,18
47294,33,307,6
47295,32,298,7
47296,25,438,8
47297,41,226,4
47298,35,505,6
47299,6,418,6
47300,43,329,4
47301,59,410,26
47302,50,619,2
47303,55,101,21
47304,26,586,15
47305,57,437,5
47306,41,103,7
47307,42,337,2
47308,53,237,16
47309,45,465,25
47310,30,954,8
47311,31,172,9
47312,52,205,30
47313,26,903,8
47314,35,954,11
47315,33,385,8
47316,18,833,24
47317,37,425,13
47318,52,698,9
47319,46,333,14
47320,5,292,2
47321,30,711,13
47322,52,693,30
47323,29,779,4
47324,28,414,8
47325,26,581,26
47326,40,282,3
47327,46,863,19
47328,24,477,25
47329,39,500,8
47330,9,858,11
47331,53,668,29
47332,57,979,13
47333,45,737,17
47334,43,857,1
47335,49,804,20
47336,45,459,29
47337,10,626,27
47338,29,362,11
47339,38,818,9
47340,34,821,19
47341,54,721,18
47342,42,458,29
47343,27,470,9
47344,18,930,3
47345,54,844,26
47346,28,712,2
47347,39,469,14
47348,28,146,5
47349,54,158,13
47350,48,360,25
47351,59,911,21
47352,42,550,15
47353,44,633,26
47354,52,473,23
47355,1,556,12
47356,52,242,28
47357,36,803,11
47358,46,863,26
47359,58,830,26
47360,26,969,18
47361,34,847,25
47362,45,598,21
47363,30,239,24
47364,57,943,8
47365,47,138,8
47366,50,675,12
47367,45,183,20
47368,44,706,27
47369,38,314,25
47370,47,787,4
47371,48,256,24
47372,35,597,30
47373,19,639,23
47374,30,636,1
47375,36,593,4
47376,60,106,2
47377,20,947,26
47378,12,397,30
47379,27,998,13
47380,22,288,16
47381,10,359,3
47382,36,414,26
47383,58,136,25
47384,54,523,12
47385,26,514,27
47386,50,539,22
47387,52,276,2
47388,9,267,6
47389,43,901,14
47390,17,425,29
47391,52,259,2
47392,46,404,18
47393,52,223,10
47394,46,842,10
47395,23,887,13
47396,49,156,30
47397,60,219,26
47398,9,934,13
47399,22,941,24
47400,29,902,5
47401,27,895,16
47402,44,193,25
47403,44,572,5
47404,37,421,14
47405,48,884,17
47406,51,952,20
47407,35,295,25
47408,12,106,18
47409,43,717,8
47410,27,456,1
47411,40,972,5
47412,52,123,4
47413,7,921,13
47414,47,907,27
47415,8,908,22
47416,37,294,9
47417,38,754,2
47418,50,228,21
47419,53,589,7
47420,46,363,8
47421,9,293,4
47422,39,522,13
47423,4,309,7
47424,58,543,1
47425,27,252,3
47426,8,975,10
47427,33,144,4
47428,5,404,20
47429,36,682,24
47430,60,674,29
47431,49,271,19
47432,59,640,23
47433,44,304,17
47434,54,753,18
47435,50,186,27
47436,53,604,27
47437,59,301,15
47438,59,913,27
47439,10,217,13
47440,51,680,26
47441,51,184,9
47442,9,174,16
47443,33,501,20
47444,38,188,8
47445,44,423,18
47446,21,276,28
47447,6,391,22
47448,22,307,22
47449,46,856,7
47450,39,715,27
47451,48,294,5
47452,32,476,9
47453,53,793,27
47454,21,390,20
47455,7,686,6
47456,57,635,4
47457,12,267,10
47458,2,443,28
47459,57,339,21
47460,37,371,21
47461,37,784,9
47462,25,948,14
47463,27,314,9
47464,53,182,2
47465,30,309,21
47466,52,496,22
47467,43,418,24
47468,28,112,22
47469,31,961,12
47470,7,138,18
47471,38,304,28
47472,51,272,18
47473,44,627,14
47474,38,331,22
47475,25,331,6
47476,45,250,3
47477,24,566,2
47478,33,476,19
47479,7,234,17
47480,46,760,24
47481,9,247,12
47482,57,764,7
47483,46,370,18
47484,57,292,30
47485,57,508,7
47486,49,598,1
47487,56,808,27
47488,52,651,11
47489,52,701,22
47490,49,577,29
47491,5,139,7
47492,30,132,30
47493,32,255,20
47494,36,562,25
47495,32,824,3
47496,45,321,17
47497,50,733,23
47498,44,480,28
47499,12,973,18
47500,53,575,5
47501,47,709,15
47502,14,349,29
47503,13,508,28
47504,42,602,8
47505,50,348,9
47506,8,882,22
47507,24,268,24
47508,24,220,7
47509,40,508,13
47510,50,102,7
47511,25,397,28
47512,58,804,19
47513,7,408,8
47514,60,416,7
47515,59,977,17
47516,47,527,7
47517,33,845,26
47518,11,132,2
47519,34,284,15
47520,57,736,23
47521,37,437,21
47522,13,553,24
47523,43,278,29
47524,26,916,18
47525,13,491,9
47526,32,478,20
47527,19,699,1
47528,30,353,29
47529,59,764,9
47530,6,314,5
47531,60,603,30
47532,24,346,9
47533,36,326,8
47534,20,232,9
47535,39,571,10
47536,33,424,28
47537,57,306,3
47538,29,795,12
47539,34,370,22
47540,34,801,30
47541,21,655,21
47542,5,530,28
47543,41,220,6
47544,30,642,27
47545,60,808,23
47546,35,523,18
47547,30,352,18
47548,4,471,10
47549,49,393,28
47550,46,283,3
47551,56,168,23
47552,57,744,18
47553,40,578,9
47554,17,813,30
47555,55,606,25
47556,5,858,15
47557,45,177,3
47558,36,565,28
47559,37,282,9
47560,60,574,5
47561,51,806,25
47562,53,829,3
47563,48,804,11
47564,36,740,18
47565,45,843,22
47566,51,143,10
47567,48,201,26
47568,14,331,12
47569,27,686,16
47570,29,359,25
47571,37,712,9
47572,39,913,15
47573,40,370,12
47574,30,662,9
47575,33,644,24
47576,16,694,22
47577,51,885,21
47578,49,340,26
47579,51,298,13
47580,55,979,10
47581,53,586,8
47582,47,565,21
47583,42,208,7
47584,26,988,23
47585,45,621,13
47586,46,651,26
47587,51,872,1
47588,24,461,29
47589,48,934,15
47590,29,741,26
47591,28,850,19
47592,29,907,2
47593,57,668,19
47594,29,520,17
47595,11,376,14
47596,48,404,23
47597,35,261,10
47598,52,260,22
47599,53,816,8
47600,57,565,16
47601,29,682,14
47602,5,838,30
47603,41,188,2
47604,17,889,18
47605,47,154,15
47606,44,102,27
47607,30,158,7
47608,54,395,9
47609,45,131,11
47610,59,642,22
47611,57,355,25
47612,54,985,10
47613,53,256,27
47614,51,518,3
47615,37,970,10
47616,51,607,7
47617,18,261,9
47618,26,253,25
47619,5,776,11
47620,60,949,10
47621,38,777,8
47622,59,729,30
47623,37,645,25
47624,53,534,30
47625,34,320,3
47626,1,142,6
47627,29,357,23
47628,22,158,26
47629,31,756,22
47630,2,515,19
47631,54,719,24
47632,52,816,3
47633,45,840,26
47634,54,362,5
47635,36,322,13
47636,34,130,19
47637,30,687,22
47638,60,219,26
47639,49,382,29
47640,45,171,27
47641,48,434,5
47642,38,269,14
47643,51,129,20
47644,20,932,9
47645,31,181,15
47646,49,197,28
47647,30,889,14
47648,39,383,15
47649,52,330,19
47650,42,698,9
47651,46,591,2
47652,31,234,15
47653,22,444,24
47654,8,722,17
47655,42,259,11
47656,60,140,5
47657,43,420,4
47658,59,872,18
47659,58,883,16
47660,12,300,11
47661,38,297,21
47662,30,953,15
47663,57,822,16
47664,31,658,11
47665,8,893,5
47666,42,717,29
47667,56,528,4
47668,43,491,9
47669,15,373,7
47670,10,680,27
47671,28,496,3
47672,8,338,2
47673,31,523,27
47674,56,817,30
47675,56,475,23
47676,33,937,7
47677,34,584,24
47678,59,172,18
47679,26,823,7
47680,54,855,5
47681,28,244,12
47682,19,136,17
47683,6,447,13
47684,56,308,9
47685,38,933,12
47686,5,691,2
47687,43,809,17
47688,50,443,6
47689,60,294,5
47690,41,328,1
47691,36,815,7
47692,55,204,10
47693,43,581,15
47694,49,778,24
47695,28,640,13
47696,15,600,2
47697,10,341,27
47698,55,841,30
47699,45,143,13
47700,7,151,13
47701,35,162,29
47702,8,153,2
47703,4,652,18
47704,30,549,24
47705,29,500,12
47706,25,620,11
47707,58,518,26
47708,25,323,9
47709,54,921,11
47710,11,365,10
47711,21,806,12
47712,31,490,21
47713,55,425,11
47714,2,207,21
47715,59,915,22
47716,40,103,30
47717,14,267,7
47718,29,165,9
47719,15,654,9
47720,56,996,27
47721,32,628,6
47722,1,335,22
47723,27,328,23
47724,46,285,11
47725,41,355,24
47726,18,807,7
47727,35,836,25
47728,58,579,12
47729,30,845,4
47730,53,365,2
47731,34,644,14
47732,37,266,18
47733,35,567,3
47734,43,601,30
47735,30,417,15
47736,41,966,10
47737,7,947,26
47738,37,616,10
47739,41,618,10
47740,24,968,6
47741,59,978,11
47742,34,128,19
47743,50,137,8
47744,46,180,27
47745,49,995,5
47746,26,318,15
47747,51,297,15
47748,45,661,15
47749,4,393,17
47750,43,856,13
47751,56,149,16
47752,26,270,21
47753,54,590,10
47754,40,673,19
47755,8,296,15
47756,8,775,7
47757,50,541,24
47758,51,114,16
47759,6,505,21
47760,30,421,4
47761,40,294,9
47762,48,446,8
47763,31,643,19
47764,18,477,12
47765,29,901,29
47766,26,395,13
47767,26,185,8
47768,30,114,10
47769,31,995,20
47770,40,295,6
47771,59,731,1
47772,38,813,6
47773,17,446,14
47774,46,443,14
47775,23,945,7
47776,2,147,26
47777,41,736,10
47778,32,695,20
47779,27,489,21
47780,49,498,12
47781,15,799,25
47782,35,752,18
47783,14,146,5
47784,57,198,10
47785,57,921,13
47786,42,686,6
47787,33,115,6
47788,48,294,21
47789,9,398,23
47790,50,363,24
47791,13,995,10
47792,52,185,15
47793,60,720,6
47794,30,101,1
47795,56,975,28
47796,43,464,16
47797,43,478,15
47798,59,554,13
47799,50,208,20
47800,45,942,19
47801,40,258,23
47802,27,602,7
47803,37,305,28
47804,14,587,12
47805,36,984,14
47806,31,204,10
47807,57,563,10
47808,53,799,25
47809,31,607,26
47810,47,669,5
47811,54,263,16
47812,12,451,12
47813,18,348,7
47814,32,853,7
47815,24,409,8
47816,50,653,24
47817,45,598,11
47818,59,583,8
47819,51,328,23
47820,29,681,25
47821,16,479,14
47822,33,182,30
47823,55,879,6
47824,26,936,10
47825,54,435,9
47826,48,658,3
47827,42,440,13
47828,9,409,17
47829,1,394,10
47830,56,325,11
47831,24,559,4
47832,55,572,10
47833,52,671,19
47834,53,679,3
47835,22,197,27
47836,38,121,14
47837,59,848,8
47838,26,362,12
47839,25,676,16
47840,48,441,14
47841,53,825,21
47842,28,250,23
47843,45,194,22
47844,20,479,10
47845,59,176,29
47846,32,997,22
47847,50,440,13
47848,21,116,25
47849,27,973,30
47850,2,456,7
47851,29,777,10
47852,44,794,3
47853,34,297,2
47854,1,381,27
47855,50,153,16
47856,56,952,8
47857,25,769,3
47858,3,761,18
47859,40,642,3
47860,23,328,24
47861,53,585,20
47862,39,859,12
47863,50,136,21
47864,41,461,18
47865,59,589,20
47866,23,261,28
47867,44,572,1
47868,40,746,18
47869,27,532,10
47870,26,261,19
47871,24,705,3
47872,52,660,6
47873,38,526,1
47874,36,874,14
47875,10,119,30
47876,42,449,20
47877,51,236,30
47878,42,751,12
47879,27,383,25
47880,25,281,5
47881,38,751,14
47882,24,668,14
47883,46,339,7
47884,45,296,7
47885,29,616,17
47886,50,444,25
47887,58,969,10
47888,6,394,25
47889,41,103,13
47890,50,208,19
47891,13,222,19
47892,57,343,21
47893,43,914,18
47894,7,701,27
47895,57,252,6
47896,49,231,5
47897,24,221,5
47898,12,888,30
47899,28,479,7
47900,58,972,12
47901,48,563,28
47902,38,730,18
47903,43,681,12
47904,38,511,29
47905,47,787,8
47906,21,449,21
47907,39,191,1
47908,43,112,7
47909,44,537,7
47910,16,622,9
47911,55,665,6
47912,29,976,8
47913,44,234,30
47914,7,832,21
47915,53,933,27
47916,28,767,28
47917,31,209,30
47918,59,619,4
47919,43,822,27
47920,8,109,25
47921,53,576,23
47922,36,428,25
47923,39,587,17
47924,26,459,3
47925,57,842,13
47926,57,232,23
47927,38,540,13
47928,53,767,24
47929,28,965,28
47930,54,347,3
47931,41,495,1
47932,51,653,29
47933,47,613,10
47934,58,480,7
47935,35,681,1
47936,50,179,7
47937,10,152,13
47938,58,722,4
47939,29,404,13
47940,56,640,3
47941,32,134,29
47942,15,789,8
47943,6,381,30
47944,48,511,24
47945,46,944,13
47946,54,564,27
47947,33,192,19
47948,4,532,16
47949,40,487,17
47950,39,238,20
47951,14,684,15
47952,9,260,18
47953,55,337,17
47954,20,142,21
47955,14,295,2
47956,49,834,16
47957,44,982,23
47958,32,612,10
47959,20,471,11
47960,59,395,18
47961,25,858,13
47962,33,672,22
47963,40,383,20
47964,39,147,9
47965,5,620,30
47966,36,422,17
47967,42,454,2
47968,29,690,2
47969,30,302,28
47970,39,385,19
47971,18,379,27
47972,24,129,10
47973,8,136,10
47974,4,441,6
47975,60,234,21
47976,46,203,1
47977,22,148,21
47978,25,419,30
47979,60,371,13
47980,44,801,7
47981,10,883,8
47982,21,345,19
47983,30,748,14
47984,31,357,11
47985,27,735,26
47986,42,263,6
47987,24,817,7
47988,27,341,6
47989,53,633,9
47990,52,284,28
47991,60,692,22
47992,31,341,1
47993,29,788,19
47994,8,308,8
47995,35,127,3
47996,28,382,18
47997,60,663,26
47998,53,260,30
47999,54,606,10
48000,54,556,23
48001,49,564,13
48002,60,265,4
48003,52,190,5
48004,48,701,2
48005,41,690,6
48006,28,281,8
48007,39,887,3
48008,19,169,3
48009,57,266,15
48010,25,442,14
48011,49,398,8
48012,31,292,19
48013,49,524,3
48014,18,380,6
48015,53,740,16
48016,16,273,17
48017,1,877,16
48018,44,588,21
48019,20,297,15
48020,48,944,16
48021,11,815,29
48022,28,401,7
48023,23,118,18
48024,44,344,16
48025,60,105,1
48026,45,472,13
48027,49,851,24
48028,26,334,12
48029,46,879,5
48030,46,560,3
48031,13,115,5
48032,44,719,6
48033,50,859,3
48034,3,413,22
48035,40,483,13
48036,37,153,28
48037,25,434,24
48038,18,351,27
48039,10,282,27
48040,46,570,30
48041,8,994,21
48042,37,311,18
48043,46,512,28
48044,60,663,21
48045,38,186,8
48046,3,225,2
48047,47,557,12
48048,26,563,20
48049,58,434,18
48050,55,640,6
48051,28,320,26
48052,31,202,5
48053,32,545,15
48054,10,336,16
48055,56,422,21
48056,27,226,18
48057,24,400,27
48058,46,411,23
48059,30,394,2
48060,1,708,14
48061,27,537,10
48062,46,479,9
48063,31,110,20
48064,40,692,4
48065,50,252,24
48066,40,926,24
48067,49,412,19
48068,2,321,19
48069,28,394,28
48070,49,696,1
48071,43,706,28
48072,39,650,15
48073,24,962,14
48074,46,875,8
48075,50,436,17
48076,20,563,4
48077,27,776,27
48078,12,490,15
48079,26,207,30
48080,57,800,3
48081,28,873,22
48082,32,889,19
48083,31,124,7
48084,41,598,22
48085,59,320,22
48086,47,138,18
48087,27,322,27
48088,15,447,9
48089,27,438,25
48090,13,764,15
48091,43,249,20
48092,42,918,29
48093,56,888,10
48094,51,121,13
48095,36,350,17
48096,45,653,20
48097,9,288,19
48098,48,504,28
48099,10,212,6
48100,35,818,22
48101,57,277,11
48102,25,365,16
48103,14,148,2
48104,47,808,30
48105,46,649,17
48106,1,261,9
48107,42,505,13
48108,13,256,10
48109,30,621,11
48110,32,906,7
48111,35,899,4
48112,26,564,25
48113,50,835,25
48114,57,345,21
48115,26,469,15
48116,43,396,14
48117,36,508,23
48118,37,591,14
48119,5,322,9
48120,60,503,5
48121,41,319,27
48122,11,958,1
48123,20,211,11
48124,57,588,7
48125,18,601,30
48126,8,538,27
48127,53,505,14
48128,8,300,10
48129,47,708,29
48130,43,813,12
48131,26,996,19
48132,15,136,2
48133,26,728,21
48134,41,289,4
48135,60,874,27
48136,39,762,15
48137,3,294,10
48138,20,155,7
48139,50,992,6
48140,20,518,21
48141,38,291,6
48142,43,144,11
48143,27,662,5
48144,56,892,1
48145,28,835,25
48146,30,504,1
48147,55,844,9
48148,51,663,27
48149,21,213,3
48150,28,217,28
48151,45,422,13
48152,60,950,18
48153,28,726,16
48154,60,734,19
48155,60,125,14
48156,20,984,23
48157,42,608,7
48158,42,965,9
48159,36,190,5
48160,21,715,28
48161,45,831,23
48162,1,168,13
48163,6,966,13
48164,30,491,21
48165,59,670,30
48166,1,769,23
48167,26,407,14
48168,55,396,5
48169,4,161,10
48170,59,810,23
48171,59,258,10
48172,41,549,12
48173,1,234,20
48174,54,119,5
48175,12,101,13
48176,50,677,16
48177,44,769,10
48178,21,483,21
48179,49,438,7
48180,16,897,22
48181,37,356,6
48182,37,456,28
48183,22,246,16
48184,47,866,29
48185,33,684,5
48186,41,612,17
48187,56,318,16
48188,36,104,16
48189,27,313,14
48190,9,607,20
48191,13,303,10
48192,46,101,14
48193,7,304,15
48194,45,507,24
48195,25,620,17
48196,25,328,2
48197,51,687,30
48198,59,194,12
48199,48,701,8
48200,56,844,6
48201,27,265,2
48202,34,735,13
48203,17,862,20
48204,30,963,27
48205,55,819,30
48206,28,297,2
48207,26,820,21
48208,40,307,5
48209,41,755,7
48210,49,383,30
48211,42,766,24
48212,43,289,9
48213,50,181,5
48214,24,142,12
48215,52,546,25
48216,48,689,22
48217,45,483,20
48218,1,796,12
48219,53,504,12
48220,31,256,27
48221,59,276,22
48222,26,361,22
48223,42,237,15
48224,17,335,26
48225,28,633,3
48226,31,113,25
48227,37,224,30
48228,37,354,4
48229,45,339,26
48230,36,431,13
48231,52,859,30
48232,57,444,22
48233,50,556,14
48234,55,665,23
48235,51,305,3
48236,34,151,3
48237,11,146,1
48238,11,134,29
48239,51,830,7
48240,25,729,18
48241,12,128,26
48242,51,261,13
48243,5,116,17
48244,29,885,26
48245,37,151,20
48246,50,385,25
48247,30,308,12
48248,45,800,12
48249,50,585,4
48250,19,158,11
48251,15,277,30
48252,9,461,2
48253,50,717,28
48254,46,601,23
48255,34,210,9
48256,57,438,20
48257,21,492,19
48258,18,472,12
48259,52,990,29
48260,53,763,26
48261,21,175,13
48262,42,387,23
48263,30,673,30
48264,5,767,26
48265,28,890,7
48266,37,659,8
48267,55,386,24
48268,28,907,5
48269,16,239,8
48270,46,975,5
48271,6,231,20
48272,28,791,5
48273,35,566,12
48274,5,887,6
48275,48,356,25
48276,51,149,27
48277,28,295,9
48278,46,186,28
48279,2,572,26
48280,60,668,15
48281,39,933,27
48282,35,610,22
48283,24,650,30
48284,40,170,2
48285,60,754,21
48286,9,263,4
48287,60,969,17
48288,26,980,11
48289,33,592,25
48290,52,541,18
48291,13,131,30
48292,37,773,5
48293,60,286,4
48294,22,284,19
48295,42,423,6
48296,48,828,23
48297,6,171,16
48298,29,323,17
48299,25,926,1
48300,43,424,7
48301,29,420,15
48302,25,600,17
48303,60,924,14
48304,50,402,4
48305,57,763,3
48306,42,728,25
48307,49,321,16
48308,8,455,28
48309,12,214,22
48310,30,487,25
48311,51,475,22
48312,40,321,5
48313,35,585,24
48314,40,311,20
48315,49,454,18
48316,60,820,6
48317,48,447,10
48318,34,988,17
48319,25,333,5
48320,48,499,24
48321,3,704,12
48322,30,814,1
48323,16,443,22
48324,53,356,26
48325,60,591,4
48326,57,459,3
48327,33,958,5
48328,54,348,30
48329,48,772,20
48330,34,798,21
48331,52,849,29
48332,50,220,26
48333,58,438,14
48334,34,549,29
48335,51,338,17
48336,40,672,29
48337,56,664,5
48338,40,613,19
48339,35,450,10
48340,15,389,5
48341,29,510,29
48342,23,195,18
48343,1,372,18
48344,30,641,17
48345,28,318,20
48346,56,390,20
48347,40,895,9
48348,39,540,23
48349,34,113,21
48350,10,487,10
48351,57,454,23
48352,44,730,25
48353,39,871,27
48354,10,338,24
48355,59,793,22
48356,25,148,25
48357,44,862,6
48358,41,552,2
48359,39,811,27
48360,60,125,10
48361,47,788,12
48362,36,469,3
48363,3,179,19
48364,49,795,22
48365,4,236,21
48366,36,160,11
48367,18,518,5
48368,32,635,19
48369,55,966,17
48370,48,332,25
48371,29,190,12
48372,2,125,8
48373,45,153,27
48374,58,981,17
48375,37,940,17
48376,58,352,4
48377,47,489,26
48378,38,192,9
48379,43,868,3
48380,35,141,3
48381,23,404,2
48382,33,472,14
48383,39,740,30
48384,11,570,29
48385,51,124,2
48386,55,862,21
48387,50,105,4
48388,36,540,30
48389,50,488,18
48390,30,839,17
48391,14,466,27
48392,39,400,5
48393,11,625,21
48394,43,116,19
48395,11,457,13
48396,27,796,5
48397,57,975,29
48398,51,635,26
48399,22,477,13
48400,46,319,21
48401,47,895,11
48402,46,218,5
48403,46,531,30
48404,43,439,6
48405,32,104,24
48406,52,802,29
48407,50,152,23
48408,30,677,20
48409,39,346,5
48410,28,307,17
48411,5,640,17
48412,12,222,30
48413,11,284,19
48414,34,919,4
48415,47,953,17
48416,27,706,3
48417,47,844,30
48418,35,645,11
48419,56,321,28
48420,41,809,25
48421,38,524,25
48422,35,464,2
48423,45,262,7
48424,31,438,3
48425,48,946,18
48426,50,856,9
48427,29,564,30
48428,38,718,10
48429,24,741,5
48430,56,284,1
48431,34,988,2
48432,49,774,7
48433,19,296,7
48434,52,521,5
48435,55,221,21
48436,1,267,28
48437,34,431,13
48438,48,543,13
48439,42,981,21
48440,45,186,5
48441,5,657,8
48442,56,966,24
48443,32,831,25
48444,47,480,2
48445,50,144,15
48446,39,649,6
48447,20,625,17
48448,34,110,1
48449,50,455,11
48450,44,188,27
48451,53,505,8
48452,39,448,19
48453,30,402,15
48454,14,348,21
48455,47,865,1
48456,10,197,6
48457,39,370,11
48458,57,166,14
48459,48,300,30
48460,36,385,17
48461,35,134,23
48462,24,317,28
48463,3,181,23
48464,37,433,9
48465,28,189,10
48466,52,236,16
48467,35,146,29
48468,56,905,26
48469,49,542,8
48470,23,942,11
48471,42,319,8
48472,60,104,21
48473,6,526,23
48474,36,623,6
48475,40,199,1
48476,43,408,11
48477,31,773,24
48478,40,125,30
48479,6,369,4
48480,57,510,29
48481,25,911,4
48482,32,745,16
48483,53,643,1
48484,21,310,16
48485,16,191,3
48486,57,756,25
48487,24,644,7
48488,44,900,25
48489,37,248,9
48490,33,773,2
48491,55,591,11
48492,57,781,23
48493,7,718,5
48494,48,281,3
48495,24,957,14
48496,41,363,30
48497,18,200,5
48498,39,949,5
48499,45,526,22
48500,40,410,12
48501,41,757,3
48502,54,930,22
48503,53,859,13
48504,34,430,14
48505,43,480,13
48506,25,318,22
48507,26,691,13
48508,3,626,23
48509,48,972,26
48510,57,656,3
48511,50,421,29
48512,53,584,28
48513,28,149,11
48514,41,160,3
48515,38,510,6
48516,21,674,4
48517,53,300,22
48518,35,475,25
48519,45,889,27
48520,37,440,30
48521,56,822,28
48522,54,476,9
48523,34,409,7
48524,58,878,6
48525,25,598,1
48526,51,906,16
48527,6,811,30
48528,25,599,16
48529,12,188,16
48530,30,873,28
48531,40,403,15
